,X,Y,OBJECTID,COD_SIG_ESTACIONAMENTO,COD_SIG_PROPOSTA,FREGUESIA,MORADA,MORADA_DETALHE,LOCALIZACAO,FOTO,TIPO_ESTACIONAMENTO,NUM_SUPORTES,MODELO,CAPACIDADE,FONTE_LEVANTAMENTO,BALIZADORES,DOMINIALIDADE,DATA_INSTALACAO,SV_TIPO,SV_NUM_SERIE,ESTACIONAMENTO_ESTADO,EST_ESTADO_OBS,OBS,DEPM_VALIDACAO,CTRL_EDICOES,COBERTO,COD_SIG,IDTIPO,SE_ANNO_CAD_DATA,GlobalID,_lat_,_lng_,_type_,_name_
584,-9.10719764953558,38.769654732897,585,1439,947.0,OLIVAIS,"Calçadinha dos Olivais, EB 1- N.º 36 e Jardim de Infancia dos Olivais n.º 3",Último lugar de  estacionamento antes da escola,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\947.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,JFREGUESIA,,Público,2021/05/05 00:00:00+00,,,,,Recebido da JF Olivais a 22/08/2019,2021/05/06 00:00:00+00,2021/05/06 00:00:00+00,NÃO,27020,9207,,6fc909c0-65bb-421d-841d-4f51354077e0,38.769654732897,-9.10719764953558,HOTSPOT,"Calçadinha dos Olivais, EB 1- N.º 36 e Jardim de Infancia dos Olivais n.º 3 - Último lugar de  estacionamento antes da escola - Lugar estacionamento automóvel"
585,-9.15307876490544,38.7528562257195,586,668,218.0,ALVALADE,"R Dr João Soares, 15",Próximo Colégio Moderno,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\668.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,3.0,Público,2019/08/01 00:00:00+00,,,,,,2019/08/01 00:00:00+00,2021/01/25 00:00:00+00,NÃO,26435,9207,,77bce7df-d4ed-429a-88c0-6efa0b46ae26,38.7528562257195,-9.15307876490544,HOTSPOT,"R Dr João Soares, 15 - Próximo Colégio Moderno - Lugar estacionamento automóvel"
586,-9.160282030877,38.7340092402902,587,669,,CAMPOLIDE,"Universidade Nova, interior do Campus de Campolide",,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\669.jpg,BICICLETA,,Sheffield Standard,,DEPM,0.0,Privado,1970/01/01 00:00:00+00,,,,,,2019/09/04 00:00:00+00,2020/01/08 00:00:00+00,NÃO,26436,9207,,b20aa1d0-a307-4f8e-b4dc-c771fc4c2445,38.7340092402902,-9.160282030877,BICICLETA,"Universidade Nova, interior do Campus de Campolide - nan - Passeio"
587,-9.15986852736854,38.7330979247435,588,670,,CAMPOLIDE,"Universidade Nova, interior do Campus de Campolide",,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\670.jpg,BICICLETA,,Sheffield Standard,,DEPM,0.0,Privado,1970/01/01 00:00:00+00,,,,,,2019/09/04 00:00:00+00,2020/01/08 00:00:00+00,NÃO,26437,9207,,813f3bc0-b16d-4300-b217-46b21d9499f8,38.7330979247435,-9.15986852736854,BICICLETA,"Universidade Nova, interior do Campus de Campolide - nan - Passeio"
588,-9.16023293345514,38.7323893802207,589,671,,CAMPOLIDE,"Universidade Nova, interior do Campus de Campolide",<Null>,<Null>,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\671.jpg,BICICLETA,,Sheffield Standard,,<Null>,,Público,1970/01/01 00:00:00+00,,,,,,2019/09/04 00:00:00+00,2021/01/14 00:00:00+00,NÃO,26438,9207,,860f3c8a-c3f7-4e7e-b81c-08204104f808,38.7323893802207,-9.16023293345514,BICICLETA,"Universidade Nova, interior do Campus de Campolide - <Null> - <Null>"
589,-9.15987825881803,38.7325605940687,590,672,,CAMPOLIDE,"Universidade Nova, interior do Campus de Campolide",<Null>,<Null>,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\672.jpg,BICICLETA,,Sheffield Standard,,<Null>,,Público,1970/01/01 00:00:00+00,,,,,,2019/09/04 00:00:00+00,2021/01/14 00:00:00+00,NÃO,26439,9207,,f2baed3a-a438-4306-a0cd-eb9c30912c9c,38.7325605940687,-9.15987825881803,BICICLETA,"Universidade Nova, interior do Campus de Campolide - <Null> - <Null>"
590,-9.20696431861446,38.7074655758118,591,705,430.0,BELÉM,"R Capitão-Mor Pedro Teixeira, Escola Moinhos do Restelo",No interior escola,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\705.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,0.0,Privado,2019/12/18 00:00:00+00,,,,,,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26440,9207,,d4d53b0b-b873-45d8-9803-592d746c30bb,38.7074655758118,-9.20696431861446,BICICLETA,"R Capitão-Mor Pedro Teixeira, Escola Moinhos do Restelo - No interior escola - Passeio"
591,-9.2015480406949,38.6969641874374,592,706,17.0,BELÉM,Praça Afonso de Albuquerque em frente ao 1b,Entre caldeiras de árvores,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\706.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,0.0,Público,2019/06/08 00:00:00+00,,,,,,2019/06/08 00:00:00+00,2020/01/08 00:00:00+00,NÃO,26441,9207,,a850cc88-4ae4-4f0a-a44c-e5f362c336ce,38.6969641874374,-9.2015480406949,HOTSPOT,Praça Afonso de Albuquerque em frente ao 1b - Entre caldeiras de árvores - Passeio
592,-9.20152387781037,38.6968289215352,593,707,4.0,BELÉM,Praça Afonso Albuquerque perto postos Emob,Entre caldeiras de árvores,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\707.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,0.0,Público,2019/12/20 00:00:00+00,,,,,,2019/12/20 00:00:00+00,2020/01/08 00:00:00+00,NÃO,26442,9207,,fa10110f-9038-4852-8d99-b892d7e27ad1,38.6968289215352,-9.20152387781037,HOTSPOT,Praça Afonso Albuquerque perto postos Emob - Entre caldeiras de árvores - Passeio
593,-9.15893911869752,38.728273065647,594,708,,AVENIDAS NOVAS,"R D. Francisco Manuel de Melo, 21",Último lugar de estacionamento antes entrada de garagem,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\708.jpg,BICICLETA,5.0,Sheffield estreito,10.0,<Null>,2.0,Público,1970/01/01 00:00:00+00,,,,,,2020/01/07 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26443,9207,,0188b8d8-6fc3-41c6-b338-4d09260235c8,38.728273065647,-9.15893911869752,BICICLETA,"R D. Francisco Manuel de Melo, 21 - Último lugar de estacionamento antes entrada de garagem - Lugar estacionamento automóvel"
594,-9.175365723661,38.7002004326842,595,709,26.0,ALCÂNTARA,"Doca de Santo Amaro, entre estacionamento e caminho de ferro do lado da rotunda",Entre as caldeiras de árvores,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\709.jpg,HOTSPOT,4.0,Sheffield Standard,13.0,DEPM,0.0,Público,2019/12/27 00:00:00+00,,,,,,2019/12/27 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26444,9207,,1737b36f-feb5-439c-a087-46b31d335221,38.7002004326842,-9.175365723661,HOTSPOT,"Doca de Santo Amaro, entre estacionamento e caminho de ferro do lado da rotunda - Entre as caldeiras de árvores - Passeio"
595,-9.13869545710743,38.7353023282825,596,711,171158.0,ARROIOS,Av Rovisco Pais 16 (lado oposto da via),"1º lugar de estacionamento longitudinal,  após o portão de entrada IST",Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\711.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2019/05/20 00:00:00+00,,,,,,2019/05/20 00:00:00+00,2020/01/08 00:00:00+00,NÃO,26445,9207,,caa560e6-0346-444f-a320-e23a27ea8b6d,38.7353023282825,-9.13869545710743,HOTSPOT,"Av Rovisco Pais 16 (lado oposto da via) - 1º lugar de estacionamento longitudinal,  após o portão de entrada IST - Lugar estacionamento automóvel"
596,-9.16137484579317,38.732867741972,597,673,,CAMPOLIDE,"Universidade Nova, interior do Campus de Campolide",,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\673.jpg,BICICLETA,,Sheffield Standard,,DEPM,0.0,Privado,1970/01/01 00:00:00+00,,,,,,2019/09/04 00:00:00+00,2020/01/08 00:00:00+00,NÃO,26446,9207,,61fd51e7-4e4e-4ef6-8719-9b42d34185d1,38.732867741972,-9.16137484579317,BICICLETA,"Universidade Nova, interior do Campus de Campolide - nan - Passeio"
597,-9.16160115117616,38.7332013186331,598,674,,CAMPOLIDE,"Universidade Nova, interior do Campus de Campolide",,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\674.jpg,BICICLETA,,Sheffield Standard,,DEPM,0.0,Privado,1970/01/01 00:00:00+00,,,,,,2019/09/04 00:00:00+00,2020/01/08 00:00:00+00,NÃO,26447,9207,,7e4f6baf-2470-49cd-8ced-6648ef15da8b,38.7332013186331,-9.16160115117616,BICICLETA,"Universidade Nova, interior do Campus de Campolide - nan - Passeio"
598,-9.15961314711306,38.7047595254237,599,869,1722.0,ESTRELA,"Av 24 de Julho, 86 ",Último lugar de estacionamento antes da zebra,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\869.jpg,HOTSPOT,4.0,Sheffield Standard,13.0,DEPM,,Público,2020/08/13 00:00:00+00,,,,,,2020/08/13 00:00:00+00,2021/02/05 00:00:00+00,NÃO,26630,9207,,d94c1780-4e36-4a88-8a3a-619fb92f271a,38.7047595254237,-9.15961314711306,HOTSPOT,"Av 24 de Julho, 86  - Último lugar de estacionamento antes da zebra - Lugar estacionamento automóvel"
599,-9.1602882912362,38.7045336741497,600,870,1723.0,ESTRELA,"Av 24 de Julho, 96J","No estacionamento, depois dos eco-pontos de Resíduos Urbanos",Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\870.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/08/13 00:00:00+00,,,,,,2020/08/13 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26631,9207,,e9b84551-c2f3-4e6e-befe-3254112d102d,38.7045336741497,-9.1602882912362,HOTSPOT,"Av 24 de Julho, 96J - No estacionamento, depois dos eco-pontos de Resíduos Urbanos - Lugar estacionamento automóvel"
600,-9.16026378070367,38.7045424699489,601,871,1724.0,ESTRELA,"Av 24 de Julho, 96J","No estacionamento, depois dos eco-pontos de Resíduos Urbanos",Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\871.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/08/13 00:00:00+00,,,,,,2020/08/13 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26632,9207,,ebdf7da7-4f81-4fa7-90d4-a1a5c9e913d3,38.7045424699489,-9.16026378070367,HOTSPOT,"Av 24 de Julho, 96J - No estacionamento, depois dos eco-pontos de Resíduos Urbanos - Lugar estacionamento automóvel"
601,-9.16361955063524,38.7037571838504,602,872,1726.0,ESTRELA,"Av 24 de Julho, 118", Na lateral do edifício,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\872.jpg,BICICLETA,3.0,Sheffield Standard,6.0,DEPM,,Público,2020/08/13 00:00:00+00,,,,,,2020/08/13 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26633,9207,,e3283281-e3f4-47f8-9f02-72f472f59831,38.7037571838504,-9.16361955063524,BICICLETA,"Av 24 de Julho, 118 -  Na lateral do edifício - Passeio"
602,-9.16654104980561,38.7037232249705,603,873,1727.0,ESTRELA,"Av 24 de Julho, 134D",,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\873.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/08/13 00:00:00+00,,,,,,2020/08/13 00:00:00+00,2020/08/13 00:00:00+00,NÃO,26634,9207,,76bef7c3-a675-414a-9534-ada302d27f90,38.7037232249705,-9.16654104980561,BICICLETA,"Av 24 de Julho, 134D - nan - Passeio"
603,-9.16786719403201,38.7040234170961,604,874,1729.0,ESTRELA,"Av Infante Santo, Estação Elevatória",,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\874.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/08/13 00:00:00+00,,,,,,2020/08/13 00:00:00+00,2020/08/13 00:00:00+00,NÃO,26635,9207,,f7f8acb2-3827-4b4f-b479-c947650f8243,38.7040234170961,-9.16786719403201,HOTSPOT,"Av Infante Santo, Estação Elevatória - nan - Passeio"
604,-9.16791762006217,38.7041927935077,605,875,1730.0,ESTRELA,"Av Infante Santo, 2H","Recanto escadas, atrás da paragem do autocarro",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\875.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/08/13 00:00:00+00,,,,,,2020/08/13 00:00:00+00,2020/08/13 00:00:00+00,NÃO,26636,9207,,7f5dfb9f-f7ec-4535-959f-d2891aec0f5f,38.7041927935077,-9.16791762006217,HOTSPOT,"Av Infante Santo, 2H - Recanto escadas, atrás da paragem do autocarro - Passeio"
605,-9.16132680658672,38.70414592323,606,876,1725.0,ESTRELA,"Av 24 de Julho, 102",No passeio alinhado com a caldeira,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\876.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,,Público,2020/08/13 00:00:00+00,,,,,,2020/08/13 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26637,9207,,0b463f87-0f5f-4947-b0ed-38f7f8711c07,38.70414592323,-9.16132680658672,BICICLETA,"Av 24 de Julho, 102 - No passeio alinhado com a caldeira - Passeio"
606,-9.16697063405595,38.703721912631,607,877,1728.0,ESTRELA,"Av 24 de Julho, 140C",Lugar de estacionamento,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\877.jpg,HOTSPOT,4.0,Sheffield Standard,13.0,DEPM,,Público,2020/08/13 00:00:00+00,,,,,,2020/08/13 00:00:00+00,2020/08/13 00:00:00+00,NÃO,26638,9207,,4136c3e8-66ef-41ab-a5b6-1a0fa709918a,38.703721912631,-9.16697063405595,HOTSPOT,"Av 24 de Julho, 140C - Lugar de estacionamento - Lugar estacionamento automóvel"
607,-9.09803806577595,38.7679428763418,608,879,1325.0,PARQUE DAS NAÇÕES,Av D. João II - Gare do Oriente,Último lugar de estacionamento tarifado localizado antes do lugar destinado a parque do Hospital Cuf Descobertas. Antes do semáforo.,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\879.jpg,BIKEPORT,5.0,Sheffield Standard,10.0,DEPM,0.0,Público,2020/08/28 00:00:00+00,,,,,FASE 02,2020/08/28 00:00:00+00,2021/01/20 00:00:00+00,NÃO,26639,9207,,1bbb3486-39ab-403b-96a1-7a884f69d367,38.7679428763418,-9.09803806577595,BIKEPORT,Av D. João II - Gare do Oriente - Último lugar de estacionamento tarifado localizado antes do lugar destinado a parque do Hospital Cuf Descobertas. Antes do semáforo. - Lugar estacionamento automóvel
608,-9.13625484048167,38.726149039793,609,880,150668.0,ARROIOS,"R Anjos, 86",Primeiro lugar de estacionamento tarifado do lado esquerdo da vida,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\880.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,,Público,2020/09/01 00:00:00+00,,,,,Retirado RESOPRE - EMEL,2020/09/01 00:00:00+00,2020/09/03 00:00:00+00,NÃO,26640,9207,,7be5645d-d7e5-4356-92fa-bfaa168f0ca0,38.726149039793,-9.13625484048167,BICICLETA,"R Anjos, 86 - Primeiro lugar de estacionamento tarifado do lado esquerdo da vida - Lugar estacionamento automóvel"
609,-9.13826403670066,38.7316883905911,610,881,103433.0,ARROIOS,R Rebelo da Silva 11,"Último lugar tarifado, em frente a Farmácia",Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\881.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,,Público,2020/09/01 00:00:00+00,,,,,Retirado RESOPRE - EMEL,2020/09/01 00:00:00+00,2020/09/03 00:00:00+00,NÃO,26641,9207,,92f98589-5670-46e0-b317-863303bf9f2a,38.7316883905911,-9.13826403670066,HOTSPOT,"R Rebelo da Silva 11 - Último lugar tarifado, em frente a Farmácia - Lugar estacionamento automóvel"
610,-9.16244397213528,38.7254314999647,611,1209,174390.0,CAMPOLIDE,"R Prof. Sousa da Câmara, 154",Lugar entre C&D e entrada garagem,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1209.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,EMEL,4.0,Público,2020/10/26 00:00:00+00,,,,,EMEL - 52578,2020/10/26 00:00:00+00,2020/11/02 00:00:00+00,NÃO,26805,9207,,e2c8c233-8995-4e25-8bf8-c9413284c9e1,38.7254314999647,-9.16244397213528,HOTSPOT,"R Prof. Sousa da Câmara, 154 - Lugar entre C&D e entrada garagem - Lugar estacionamento automóvel"
611,-9.14127544285793,38.7315290946386,612,1210,3815.0,ARROIOS,R Almirante Barroso 1b,Lugar de estacionamento tarifado isolado antes da passadeira,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1210.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,4.0,,2020/10/26 00:00:00+00,,,,,Retirado RESOPRE - EMEL,2020/10/26 00:00:00+00,2020/11/02 00:00:00+00,NÃO,26806,9207,,84992bd1-290e-456b-90da-8443dbaa23ba,38.7315290946386,-9.14127544285793,HOTSPOT,R Almirante Barroso 1b - Lugar de estacionamento tarifado isolado antes da passadeira - Lugar estacionamento automóvel
612,-9.13641979362572,38.7323488632593,613,1211,370.0,ARROIOS,R Carlos José Barreiros com a R de Arroios,Zona no exterior da curva,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1211.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,4.0,<Null>,2020/10/26 00:00:00+00,,,,,Dado CONH JF,2020/10/26 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26807,9207,,877a2b5f-20ec-4781-9a99-b0614b072fa8,38.7323488632593,-9.13641979362572,HOTSPOT,R Carlos José Barreiros com a R de Arroios - Zona no exterior da curva - Lugar estacionamento automóvel
613,-9.13627691478315,38.7267430007396,614,1212,149172.0,ARROIOS,R de Arroios 11,Último lugar tarifado antes da passadeira,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1212.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,4.0,,2020/10/26 00:00:00+00,,,,,Retirado RESOPRE - EMEL,2020/10/26 00:00:00+00,2020/11/02 00:00:00+00,NÃO,26808,9207,,fae4c77e-382a-4ccb-b6f9-c487dae05499,38.7267430007396,-9.13627691478315,HOTSPOT,R de Arroios 11 - Último lugar tarifado antes da passadeira - Lugar estacionamento automóvel
614,-9.1354850202158,38.7280581068712,615,1213,96051.0,ARROIOS,"R Frei Francisco Foreiro, 11","Primeiro lugar de estacionamento tarifado após a passadeira, do lado esquerdo da via",Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1213.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,4.0,,2020/10/26 00:00:00+00,,,,,Retirado RESOPRE - EMEL,2020/10/26 00:00:00+00,2020/11/02 00:00:00+00,NÃO,26809,9207,,eb252ba9-aa83-4aa3-ac92-39554019882b,38.7280581068712,-9.1354850202158,HOTSPOT,"R Frei Francisco Foreiro, 11 - Primeiro lugar de estacionamento tarifado após a passadeira, do lado esquerdo da via - Lugar estacionamento automóvel"
615,-9.13540556512723,38.7297686796544,616,1214,88034.0,ARROIOS,"R António Pedro, 95 (do lado oposto da via)",Lugar de estacionamento tarifado entre passadeira e entrada/saída de garagem,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1214.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,4.0,,2020/10/26 00:00:00+00,,,,,Retirado RESOPRE - EMEL,2020/10/26 00:00:00+00,2020/11/02 00:00:00+00,NÃO,26810,9207,,d845a1b9-e586-4051-82e2-6cb1fa7766d9,38.7297686796544,-9.13540556512723,HOTSPOT,"R António Pedro, 95 (do lado oposto da via) - Lugar de estacionamento tarifado entre passadeira e entrada/saída de garagem - Lugar estacionamento automóvel"
616,-9.14081383636266,38.7311361243747,617,1215,93674.0,ARROIOS,R de Dona Estefânia 127a,Lugar tarifado após ecoponto,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1215.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,4.0,,2020/10/26 00:00:00+00,,,,,Retirado RESOPRE - EMEL,2020/10/26 00:00:00+00,2020/11/02 00:00:00+00,NÃO,26811,9207,,c7cb2634-0fca-4a88-95ab-b231e0d896b2,38.7311361243747,-9.14081383636266,HOTSPOT,R de Dona Estefânia 127a - Lugar tarifado após ecoponto - Lugar estacionamento automóvel
617,-9.14139324343271,38.734501364827,618,1216,93856.0,ARROIOS,"R D Estefânia, 112, 114 e 116",Lugar tarifado entre esplanada e entrada/saída garagem,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1216.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,4.0,,2020/10/26 00:00:00+00,,,,,Retirado RESOPRE - EMEL,2020/10/26 00:00:00+00,2020/11/02 00:00:00+00,NÃO,26812,9207,,8be3dff8-5f5b-4fb7-829f-22c911fceacf,38.734501364827,-9.14139324343271,HOTSPOT,"R D Estefânia, 112, 114 e 116 - Lugar tarifado entre esplanada e entrada/saída garagem - Lugar estacionamento automóvel"
618,-9.14198188967546,38.7274277424102,619,1217,96423.0,ARROIOS,"R Gomes Freire, 162",Primeiro lugar de estacionamento após o lugar de motociclos existente,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1217.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,4.0,,2020/10/26 00:00:00+00,,,,,Retirado RESOPRE - EMEL,2020/10/26 00:00:00+00,2020/11/02 00:00:00+00,NÃO,26813,9207,,70b8a15d-2af1-42a7-a743-d15624ee5aa2,38.7274277424102,-9.14198188967546,HOTSPOT,"R Gomes Freire, 162 - Primeiro lugar de estacionamento após o lugar de motociclos existente - Lugar estacionamento automóvel"
619,-9.14070457068138,38.7299255345141,620,1218,114074.0,ARROIOS,R Escola Medicina Veterinária 2,"Último lugar estacionamento tarifado, do lado esquerdo da via, antes da passadeira",Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1218.jpg,HOTSPOT,4.0,Sheffield Standard,18.0,DEPM,4.0,,2020/10/26 00:00:00+00,,,,,<Null>,2020/10/26 00:00:00+00,2020/11/02 00:00:00+00,NÃO,26814,9207,,f48d9112-f934-4450-b91f-4f7bbcb54b7c,38.7299255345141,-9.14070457068138,HOTSPOT,"R Escola Medicina Veterinária 2 - Último lugar estacionamento tarifado, do lado esquerdo da via, antes da passadeira - Lugar estacionamento automóvel"
620,-9.14050784502405,38.7306390088799,621,1219,86488.0,ARROIOS,R Alexandre Braga 33,Primeiro lugar de estacionamento tarifado do lado esquerdo da via,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\1219.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,4.0,,2020/10/26 00:00:00+00,,,,,Retirado RESOPRE - EMEL,2020/10/26 00:00:00+00,2020/11/02 00:00:00+00,NÃO,26815,9207,,7e16e81d-277f-416b-9bb2-b13620fc57a1,38.7306390088799,-9.14050784502405,BICICLETA,R Alexandre Braga 33 - Primeiro lugar de estacionamento tarifado do lado esquerdo da via - Lugar estacionamento automóvel
621,-9.12875799788876,38.7212294949583,622,1440,156539.0,SÃO VICENTE,"Rua dos Sapadores, 149 ","Escola Básica Natália Correia, local no enquadramento do pedido Direção Escolas Nuno Gonçalves, a  escola não têm pátios interiores, sendo este lugar o mais próximo da entrada ",Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\156539.jpg,BICICLETA,4.0,Sheffield Standard,8.0,Dir Escolas Nuno Gonçalves,,Público,2021/05/05 00:00:00+00,,,,,<Null>,2021/05/06 00:00:00+00,2021/05/06 00:00:00+00,NÃO,27021,9207,,39769b39-7ae5-4d51-98e4-df8dfb6bbce9,38.7212294949583,-9.12875799788876,BICICLETA,"Rua dos Sapadores, 149  - Escola Básica Natália Correia, local no enquadramento do pedido Direção Escolas Nuno Gonçalves, a  escola não têm pátios interiores, sendo este lugar o mais próximo da entrada  - Lugar estacionamento automóvel"
